-1.00
-1.00
-1.00
-1.00
-1.00
2.05
-1.00
-1.00
-1.00
-1.00
2.04
-1.00
-1.00
-1.00
-1.00
2.04
-1.00
-1.00
-1.00
-1.00
2.04
-1.00
-1.00
-1.00
-1.00
-1.00
1.98
-1.00
-1.00
-1.00
-1.00
1.73
-1.00
-1.00
-1.00
-1.00
-1.00
0.57
-1.00
-1.00
-1.00
-1.00
0.01
0.00
-1.00
-1.00
-1.00
-1.00
0.25
-1.00
-1.00
-1.00
-1.00
2.11
-1.00
-1.00
-1.00
-1.00
-1.00
2.30
-1.00
-1.00
-1.00
-1.00
2.24
-1.00
-1.00
-1.00
-1.00
1.95
-1.00
-1.00
-1.00
-1.00
-1.00
0.19
